,Unnamed: 0,iso,language_name,track,location,year,path,filename,length,program,ID,no_segs,segs,segs_0,segs_1,segs_2,segs_3
63175,63527,kfm,Khunsari,30,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-30.wav,41.1922,37909,37909_030,True,{},0,0,0,0
63176,63528,kfm,Khunsari,31,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-31.wav,42.306757,37909,37909_031,True,{},0,0,0,0
63177,63529,kfm,Khunsari,32,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-32.wav,43.189116,37909,37909_032,True,{3: 2},0,0,0,2
63178,63530,kfm,Khunsari,33,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-33.wav,48.715465,37909,37909_033,True,{3: 1},0,0,0,1
63179,63531,kfm,Khunsari,34,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-34.wav,49.412063,37909,37909_034,True,{3: 1},0,0,0,1
63180,63532,kfm,Khunsari,35,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-35.wav,56.19229,37909,37909_035,True,{3: 1},0,0,0,1
63181,63533,kfm,Khunsari,36,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-36.wav,65.944671,37909,37909_036,True,{3: 1},0,0,0,1
63182,63534,kfm,Khunsari,37,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-37.wav,48.111746,37909,37909_037,True,{},0,0,0,0
63183,63535,kfm,Khunsari,38,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-38.wav,65.387392,37909,37909_038,True,{3: 1},0,0,0,1
63184,63536,kfm,Khunsari,39,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-39.wav,50.201542,37909,37909_039,True,"{3: 2, 2: 1}",0,0,1,2
63185,63537,kfm,Khunsari,40,Esfahan,2008.0,Programs/37/37909/A37909/PM-Copy-0912-Wav/,A37909-40.wav,41.517234,37909,37909_040,True,"{0: 1, 1: 1, 2: 1}",1,1,1,0
63186,63538,lrl,Lari,1,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-01.wav,58.467846,37910,37910_001,True,"{2: 2, 3: 2, 0: 1, 1: 1}",1,1,2,2
63187,63539,lrl,Lari,2,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-02.wav,31.021859,37910,37910_002,True,{},0,0,0,0
63188,63540,lrl,Lari,3,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-03.wav,28.142585,37910,37910_003,True,{},0,0,0,0
63189,63541,lrl,Lari,4,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-04.wav,57.678367,37910,37910_004,True,{},0,0,0,0
63190,63542,lrl,Lari,5,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-05.wav,34.783492,37910,37910_005,True,{},0,0,0,0
63191,63543,lrl,Lari,6,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-06.wav,47.508027,37910,37910_006,True,{},0,0,0,0
63192,63544,lrl,Lari,7,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-07.wav,35.89805,37910,37910_007,True,{},0,0,0,0
63193,63545,lrl,Lari,8,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-08.wav,42.446077,37910,37910_008,True,{},0,0,0,0
63194,63546,lrl,Lari,9,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-09.wav,34.226213,37910,37910_009,True,{},0,0,0,0
63195,63547,lrl,Lari,10,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-10.wav,48.947664,37910,37910_010,True,{},0,0,0,0
63196,63548,lrl,Lari,11,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-11.wav,43.978594,37910,37910_011,True,{},0,0,0,0
63197,63549,lrl,Lari,12,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-12.wav,56.006531,37910,37910_012,True,{},0,0,0,0
63198,63550,lrl,Lari,13,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-13.wav,42.492517,37910,37910_013,True,{},0,0,0,0
63199,63551,lrl,Lari,14,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-14.wav,38.220045,37910,37910_014,True,{},0,0,0,0
63200,63552,lrl,Lari,15,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-15.wav,42.167438,37910,37910_015,True,{},0,0,0,0
63201,63553,lrl,Lari,16,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-16.wav,60.186122,37910,37910_016,True,{},0,0,0,0
63202,63554,lrl,Lari,17,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-17.wav,56.56381,37910,37910_017,True,{},0,0,0,0
63203,63555,lrl,Lari,18,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-18.wav,50.99102,37910,37910_018,True,{},0,0,0,0
63204,63556,lrl,Lari,19,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-19.wav,47.554467,37910,37910_019,True,{},0,0,0,0
63205,63557,lrl,Lari,20,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-20.wav,65.758912,37910,37910_020,True,{},0,0,0,0
63206,63558,lrl,Lari,21,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-21.wav,49.690703,37910,37910_021,True,{},0,0,0,0
63207,63559,lrl,Lari,22,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-22.wav,77.368889,37910,37910_022,True,{},0,0,0,0
63208,63560,lrl,Lari,23,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-23.wav,30.92898,37910,37910_023,True,{},0,0,0,0
63209,63561,lrl,Lari,24,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-24.wav,39.381043,37910,37910_024,True,{},0,0,0,0
63210,63562,lrl,Lari,25,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-25.wav,48.297506,37910,37910_025,True,{},0,0,0,0
63211,63563,lrl,Lari,26,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-26.wav,44.675193,37910,37910_026,True,{},0,0,0,0
63212,63564,lrl,Lari,27,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-27.wav,36.130249,37910,37910_027,True,{2: 1},0,0,1,0
63213,63565,lrl,Lari,28,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-28.wav,33.250975,37910,37910_028,True,{},0,0,0,0
63214,63566,lrl,Lari,29,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-29.wav,45.88263,37910,37910_029,True,{},0,0,0,0
63215,63567,lrl,Lari,30,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-30.wav,39.288163,37910,37910_030,True,{},0,0,0,0
63216,63568,lrl,Lari,31,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-31.wav,43.932154,37910,37910_031,True,{},0,0,0,0
63217,63569,lrl,Lari,32,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-32.wav,39.938322,37910,37910_032,True,{},0,0,0,0
63218,63570,lrl,Lari,33,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-33.wav,56.28517,37910,37910_033,True,{},0,0,0,0
63219,63571,lrl,Lari,34,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-34.wav,46.06839,37910,37910_034,True,{},0,0,0,0
63220,63572,lrl,Lari,35,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-35.wav,49.412063,37910,37910_035,True,{},0,0,0,0
63221,63573,lrl,Lari,36,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-36.wav,60.279002,37910,37910_036,True,{},0,0,0,0
63222,63574,lrl,Lari,37,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-37.wav,50.247982,37910,37910_037,True,{},0,0,0,0
63223,63575,lrl,Lari,38,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-38.wav,52.198458,37910,37910_038,True,{},0,0,0,0
63224,63576,lrl,Lari,39,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-39.wav,48.854785,37910,37910_039,True,{2: 1},0,0,1,0
63225,63577,lrl,Lari,40,Larestan,2008.0,Programs/37/37910/A37910/PM-Copy-0912-Wav/,A37910-40.wav,53.074989,37910,37910_040,True,"{0: 1, 1: 1, 2: 1}",1,1,1,0
63226,63578,nyq,Nayini,1,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-01.wav,75.093333,37911,37911_001,True,"{2: 2, 3: 1}",0,0,2,1
63227,63579,nyq,Nayini,2,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-02.wav,39.241723,37911,37911_002,True,{},0,0,0,0
63228,63580,nyq,Nayini,3,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-03.wav,41.377959,37911,37911_003,True,{},0,0,0,0
63229,63581,nyq,Nayini,4,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-04.wav,76.486531,37911,37911_004,True,{},0,0,0,0
63230,63582,nyq,Nayini,5,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-05.wav,42.492517,37911,37911_005,True,{},0,0,0,0
63231,63583,nyq,Nayini,6,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-06.wav,63.251156,37911,37911_006,True,{},0,0,0,0
63232,63584,nyq,Nayini,7,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-07.wav,43.792834,37911,37911_007,True,{},0,0,0,0
63233,63585,nyq,Nayini,8,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-08.wav,55.077732,37911,37911_008,True,{},0,0,0,0
63234,63586,nyq,Nayini,9,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-09.wav,44.768073,37911,37911_009,True,{},0,0,0,0
63235,63587,nyq,Nayini,10,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-10.wav,68.359546,37911,37911_010,True,{},0,0,0,0
63236,63588,nyq,Nayini,11,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-11.wav,60.836281,37911,37911_011,True,{},0,0,0,0
63237,63589,nyq,Nayini,12,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-12.wav,77.879728,37911,37911_012,True,{},0,0,0,0
63238,63590,nyq,Nayini,13,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-13.wav,62.229478,37911,37911_013,True,{},0,0,0,0
63239,63591,nyq,Nayini,14,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-14.wav,54.102494,37911,37911_014,True,{},0,0,0,0
63240,63592,nyq,Nayini,15,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-15.wav,58.189206,37911,37911_015,True,{},0,0,0,0
63241,63593,nyq,Nayini,16,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-16.wav,82.663039,37911,37911_016,True,{},0,0,0,0
63242,63594,nyq,Nayini,17,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-17.wav,75.511293,37911,37911_017,True,{2: 1},0,0,1,0
63243,63595,nyq,Nayini,18,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-18.wav,67.802268,37911,37911_018,True,{},0,0,0,0
63244,63596,nyq,Nayini,19,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-19.wav,53.313016,37911,37911_019,True,{},0,0,0,0
63245,63597,nyq,Nayini,20,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-20.wav,90.232744,37911,37911_020,True,{},0,0,0,0
63246,63598,nyq,Nayini,21,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-21.wav,66.037551,37911,37911_021,True,{},0,0,0,0
63247,63599,nyq,Nayini,22,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-22.wav,107.183311,37911,37911_022,True,{},0,0,0,0
63248,63600,nyq,Nayini,23,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-23.wav,38.823764,37911,37911_023,True,{2: 1},0,0,1,0
63249,63601,nyq,Nayini,24,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-24.wav,47.972426,37911,37911_024,True,{},0,0,0,0
63250,63602,nyq,Nayini,25,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-25.wav,61.904399,37911,37911_025,True,{},0,0,0,0
63251,63603,nyq,Nayini,26,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-26.wav,47.740227,37911,37911_026,True,{},0,0,0,0
63252,63604,nyq,Nayini,27,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-27.wav,45.139592,37911,37911_027,True,{},0,0,0,0
63253,63605,nyq,Nayini,28,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-28.wav,41.14576,37911,37911_028,True,{},0,0,0,0
63254,63606,nyq,Nayini,29,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-29.wav,53.545215,37911,37911_029,True,{},0,0,0,0
63255,63607,nyq,Nayini,30,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-30.wav,48.158186,37911,37911_030,True,{},0,0,0,0
63256,63608,nyq,Nayini,31,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-31.wav,51.780499,37911,37911_031,True,{},0,0,0,0
63257,63609,nyq,Nayini,32,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-32.wav,48.483265,37911,37911_032,True,{},0,0,0,0
63258,63610,nyq,Nayini,33,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-33.wav,75.929252,37911,37911_033,True,{},0,0,0,0
63259,63611,nyq,Nayini,34,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-34.wav,59.582404,37911,37911_034,True,{},0,0,0,0
63260,63612,nyq,Nayini,35,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-35.wav,68.498866,37911,37911_035,True,{},0,0,0,0
63261,63613,nyq,Nayini,36,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-36.wav,85.867392,37911,37911_036,True,{},0,0,0,0
63262,63614,nyq,Nayini,37,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-37.wav,71.5639,37911,37911_037,True,{},0,0,0,0
63263,63615,nyq,Nayini,38,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-38.wav,72.121179,37911,37911_038,True,{},0,0,0,0
63264,63616,nyq,Nayini,39,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-39.wav,63.854875,37911,37911_039,True,{},0,0,0,0
63265,63617,nyq,Nayini,40,Esfahan,2008.0,Programs/37/37911/A37911/PM-Copy-0912/,A37911-40.wav,48.407755,37911,37911_040,True,"{0: 1, 1: 1, 2: 1}",1,1,1,0
63266,63618,okh,Koresh-e Rostam,1,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-01.wav,60.842667,37912,37912_001,True,"{2: 5, 3: 2, 0: 1, 1: 1}",1,1,5,2
63267,63619,okh,Koresh-e Rostam,2,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-02.wav,35.072,37912,37912_002,True,{},0,0,0,0
63268,63620,okh,Koresh-e Rostam,3,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-03.wav,33.194667,37912,37912_003,True,{},0,0,0,0
63269,63621,okh,Koresh-e Rostam,4,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-04.wav,74.752,37912,37912_004,True,{},0,0,0,0
63270,63622,okh,Koresh-e Rostam,5,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-05.wav,42.154667,37912,37912_005,True,{2: 2},0,0,2,0
63271,63623,okh,Koresh-e Rostam,6,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-06.wav,58.112,37912,37912_006,True,{},0,0,0,0
63272,63624,okh,Koresh-e Rostam,7,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-07.wav,38.4,37912,37912_007,True,{},0,0,0,0
63273,63625,okh,Koresh-e Rostam,8,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-08.wav,47.786667,37912,37912_008,True,{},0,0,0,0
63274,63626,okh,Koresh-e Rostam,9,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-09.wav,41.984,37912,37912_009,True,"{2: 4, 1: 1}",0,1,4,0
63275,63627,okh,Koresh-e Rostam,10,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-10.wav,59.221333,37912,37912_010,True,{},0,0,0,0
63276,63628,okh,Koresh-e Rostam,11,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-11.wav,56.661333,37912,37912_011,True,{},0,0,0,0
63277,63629,okh,Koresh-e Rostam,12,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-12.wav,60.842667,37912,37912_012,True,"{2: 2, 1: 1}",0,1,2,0
63278,63630,okh,Koresh-e Rostam,13,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-13.wav,48.64,37912,37912_013,True,{},0,0,0,0
63279,63631,okh,Koresh-e Rostam,14,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-14.wav,43.178667,37912,37912_014,True,{},0,0,0,0
63280,63632,okh,Koresh-e Rostam,15,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-15.wav,44.8,37912,37912_015,True,{},0,0,0,0
63281,63633,okh,Koresh-e Rostam,16,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-16.wav,65.792,37912,37912_016,True,"{2: 2, 3: 1}",0,0,2,1
63282,63634,okh,Koresh-e Rostam,17,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-17.wav,54.357333,37912,37912_017,True,{},0,0,0,0
63283,63635,okh,Koresh-e Rostam,18,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-18.wav,54.101333,37912,37912_018,True,{},0,0,0,0
63284,63636,okh,Koresh-e Rostam,19,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-19.wav,51.370667,37912,37912_019,True,{2: 1},0,0,1,0
63285,63637,okh,Koresh-e Rostam,20,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-20.wav,63.744,37912,37912_020,True,{},0,0,0,0
63286,63638,okh,Koresh-e Rostam,21,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-21.wav,53.845333,37912,37912_021,True,{},0,0,0,0
63287,63639,okh,Koresh-e Rostam,22,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-22.wav,80.128,37912,37912_022,True,{},0,0,0,0
63288,63640,okh,Koresh-e Rostam,23,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-23.wav,32.768,37912,37912_023,True,{},0,0,0,0
63289,63641,okh,Koresh-e Rostam,24,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-24.wav,41.216,37912,37912_024,True,{},0,0,0,0
63290,63642,okh,Koresh-e Rostam,25,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-25.wav,48.981333,37912,37912_025,True,{},0,0,0,0
63291,63643,okh,Koresh-e Rostam,26,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-26.wav,44.202667,37912,37912_026,True,{2: 1},0,0,1,0
63292,63644,okh,Koresh-e Rostam,27,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-27.wav,41.386667,37912,37912_027,True,{},0,0,0,0
63293,63645,okh,Koresh-e Rostam,28,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-28.wav,33.28,37912,37912_028,True,{},0,0,0,0
63294,63646,okh,Koresh-e Rostam,29,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-29.wav,48.042667,37912,37912_029,True,{},0,0,0,0
63295,63647,okh,Koresh-e Rostam,30,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-30.wav,42.666667,37912,37912_030,True,{2: 1},0,0,1,0
63296,63648,okh,Koresh-e Rostam,31,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-31.wav,43.178667,37912,37912_031,True,{},0,0,0,0
63297,63649,okh,Koresh-e Rostam,32,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-32.wav,38.485333,37912,37912_032,True,{},0,0,0,0
63298,63650,okh,Koresh-e Rostam,33,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-33.wav,53.845333,37912,37912_033,True,{},0,0,0,0
63299,63651,okh,Koresh-e Rostam,34,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-34.wav,49.834667,37912,37912_034,True,{2: 1},0,0,1,0
63300,63652,okh,Koresh-e Rostam,35,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-35.wav,52.48,37912,37912_035,True,{},0,0,0,0
63301,63653,okh,Koresh-e Rostam,36,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-36.wav,68.181333,37912,37912_036,True,{},0,0,0,0
63302,63654,okh,Koresh-e Rostam,37,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-37.wav,52.48,37912,37912_037,True,{2: 3},0,0,3,0
63303,63655,okh,Koresh-e Rostam,38,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-38.wav,51.882667,37912,37912_038,True,{},0,0,0,0
63304,63656,okh,Koresh-e Rostam,39,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-39.wav,47.872,37912,37912_039,True,{},0,0,0,0
63305,63657,okh,Koresh-e Rostam,40,Koresh-e-Rostam,2009.0,Programs/37/37912/A37912/PM-Copy-0912/,A37912-40.wav,56.042646,37912,37912_040,True,"{0: 1, 1: 1, 2: 1}",1,1,1,0
63306,63658,rat,Razajerdi,1,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-01.wav,58.839365,37914,37914_001,True,{3: 4},0,0,0,4
63307,63659,rat,Razajerdi,2,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-02.wav,28.765782,37914,37914_002,True,"{2: 1, 3: 1}",0,0,1,1
63308,63660,rat,Razajerdi,3,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-03.wav,29.332154,37914,37914_003,True,{},0,0,0,0
63309,63661,rat,Razajerdi,4,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-04.wav,45.931633,37914,37914_004,True,{3: 1},0,0,0,1
63310,63662,rat,Razajerdi,5,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-05.wav,36.696077,37914,37914_005,True,"{2: 1, 3: 1}",0,0,1,1
63311,63663,rat,Razajerdi,6,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-06.wav,45.08898,37914,37914_006,True,{},0,0,0,0
63312,63664,rat,Razajerdi,7,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-07.wav,34.509569,37914,37914_007,True,{3: 1},0,0,0,1
63313,63665,rat,Razajerdi,8,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-08.wav,35.393673,37914,37914_008,True,{2: 1},0,0,1,0
63314,63666,rat,Razajerdi,9,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-09.wav,36.954467,37914,37914_009,True,{},0,0,0,0
63315,63667,rat,Razajerdi,10,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-10.wav,46.312902,37914,37914_010,True,{3: 1},0,0,0,1
63316,63668,rat,Razajerdi,11,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-11.wav,45.819252,37914,37914_011,True,{},0,0,0,0
63317,63669,rat,Razajerdi,12,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-12.wav,59.906735,37914,37914_012,True,{3: 1},0,0,0,1
63318,63670,rat,Razajerdi,13,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-13.wav,36.960612,37914,37914_013,True,"{2: 1, 3: 1}",0,0,1,1
63319,63671,rat,Razajerdi,14,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-14.wav,35.120952,37914,37914_014,True,"{3: 2, 2: 1}",0,0,1,2
63320,63672,rat,Razajerdi,15,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-15.wav,42.485147,37914,37914_015,True,{3: 1},0,0,0,1
63321,63673,rat,Razajerdi,16,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-16.wav,62.163152,37914,37914_016,True,{},0,0,0,0
63322,63674,rat,Razajerdi,17,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-17.wav,47.947868,37914,37914_017,True,{3: 1},0,0,0,1
63323,63675,rat,Razajerdi,18,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-18.wav,43.604127,37914,37914_018,True,{2: 1},0,0,1,0
63324,63676,rat,Razajerdi,19,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-19.wav,38.875624,37914,37914_019,True,{3: 1},0,0,0,1
63325,63677,rat,Razajerdi,20,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-20.wav,54.135351,37914,37914_020,True,"{3: 2, 2: 1}",0,0,1,2
63326,63678,rat,Razajerdi,21,,2008.0,Programs/37/37914/A37914/PM-Copy-1001/,A37914-21.wav,41.624739,37914,37914_021,True,{},0,0,0,0
